Year,Film,Nominee,Winner,id
1996,The People vs. Larry Flynt,"Oliver Stone, Janet Yang, and Michael Hausman",FALSE,pga-bp.csv
1996,Shine,Jane Scott,FALSE,pga-bp.csv
1997,Titanic,James Cameron and Jon Landau,TRUE,pga-bp.csv
1997,Amistad,"Steven Spielberg, Debbie Allen, and Colin Wilson",FALSE,pga-bp.csv
1997,As Good as It Gets,"James L. Brooks, Bridget Johnson, and Kristi Zea",FALSE,pga-bp.csv
1997,Good Will Hunting,Lawrence Bender,FALSE,pga-bp.csv
1997,L.A. Confidential,"Arnon Milchan, Curtis Hanson, and Michael G. Nathanson",FALSE,pga-bp.csv
1998,Saving Private Ryan,"Steven Spielberg, Allison Lyon Segan, Bonnie Curtis, Ian Bryce, Mark Gordon, and Gary Levinsohn",TRUE,pga-bp.csv
1998,Gods and Monsters,"Paul Colichman, Gregg Fienberg, and Mark R. Harris",FALSE,pga-bp.csv
1998,Life Is Beautiful,Elda Ferri and Gianluigi Braschi,FALSE,pga-bp.csv
1998,Shakespeare in Love,"David Parfitt, Donna Gigliotti, Harvey Weinstein, Edward Zwick, and Marc Norman",FALSE,pga-bp.csv
1998,Waking Ned,Glynis Murray and Richard Holmes,FALSE,pga-bp.csv
1999,American Beauty,Bruce Cohen and Dan Jinks,TRUE,pga-bp.csv
1999,Being John Malkovich,"Michael Stipe, Sandy Stern, Steve Golin, and Vincent Landay",FALSE,pga-bp.csv
1999,The Cider House Rules,Richard N. Gladstein,FALSE,pga-bp.csv
1999,The Hurricane,"Norman Jewison, Armyan Bernstein, and John Ketcham",FALSE,pga-bp.csv
1999,The Insider,Michael Mann and Pieter Jan Brugge,FALSE,pga-bp.csv
2000,Gladiator,Douglas Wick and Branko Lustig,TRUE,pga-bp.csv
2000,Almost Famous,Cameron Crowe and Ian Bryce,FALSE,pga-bp.csv
2000,Billy Elliot,Greg Brenman and Jon Finn,FALSE,pga-bp.csv
2000,"Crouching Tiger, Hidden Dragon","William Kong, Hsu Li-kong, and Ang Lee",FALSE,pga-bp.csv
2000,Erin Brockovich,"Danny DeVito, Michael Shamberg, and Stacey Sher",FALSE,pga-bp.csv
2001,Moulin Rouge!,"Baz Luhrmann, Fred Baron, and Martin Brown",TRUE,pga-bp.csv
2001,A Beautiful Mind,Brian Grazer and Ron Howard,FALSE,pga-bp.csv
2001,Harry Potter and the Sorcerer's Stone,David Heyman,FALSE,pga-bp.csv
2001,The Lord of the Rings: The Fellowship of the Ring,"Barrie M. Osborne, Peter Jackson, and Fran Walsh",FALSE,pga-bp.csv
2001,Shrek,"Aron Warner, John H. Williams, and Jeffrey Katzenberg",FALSE,pga-bp.csv
2002,Chicago,Martin Richards,TRUE,pga-bp.csv
2002,Adaptation.,"Edward Saxon, Jonathan Demme, and Vincent Landay",FALSE,pga-bp.csv
2002,Gangs of New York,Alberto Grimaldi and Harvey Weinstein,FALSE,pga-bp.csv
2002,The Lord of the Rings: The Two Towers,"Barrie M. Osborne, Peter Jackson, and Fran Walsh",FALSE,pga-bp.csv
2002,My Big Fat Greek Wedding,"Rita Wilson, Tom Hanks, and Gary Goetzman",FALSE,pga-bp.csv
2002,Road to Perdition,Richard D. Zanuck and Dean Zanuck,FALSE,pga-bp.csv
2003,The Lord of the Rings: The Return of the King,"Barrie M. Osborne, Peter Jackson, and Fran Walsh",TRUE,pga-bp.csv
2003,Cold Mountain,Albert Berger,FALSE,pga-bp.csv
2003,The Last Samurai,"Marshall Herskovitz, Edward Zwick, Tom Cruise, and Paula Wagner",FALSE,pga-bp.csv
2003,Master and Commander: The Far Side of the World,"Samuel Goldwyn Jr., Duncan Henderson, and Peter Weir",FALSE,pga-bp.csv
2003,Mystic River,"Robert Lorenz, Judie G. Hoyt, and Clint Eastwood",FALSE,pga-bp.csv
2003,Seabiscuit,"Kathleen Kennedy, Frank Marshall, and Gary Ross",FALSE,pga-bp.csv
2004,The Aviator,Michael Mann and Graham King,TRUE,pga-bp.csv
2004,Finding Neverland,Richard N. Gladstein and Nellie Bellflower,FALSE,pga-bp.csv
2004,The Incredibles,John Walker,FALSE,pga-bp.csv
2004,Million Dollar Baby,"Clint Eastwood, Albert S. Ruddy, and Tom Rosenberg",FALSE,pga-bp.csv
2004,Sideways,Michael London,FALSE,pga-bp.csv
2005,Brokeback Mountain,Diana Ossana and James Schamus,TRUE,pga-bp.csv
2005,Capote,"Caroline Baron, William Vince, and Michael Ohoven",FALSE,pga-bp.csv
2005,Crash,Paul Haggis and Cathy Schulman,FALSE,pga-bp.csv
2005,"Good Night, and Good Luck",Grant Heslov,FALSE,pga-bp.csv
2005,Walk the Line,James Keach and Cathy Konrad,FALSE,pga-bp.csv
2006,Little Miss Sunshine,"Albert Berger, David T. Friendly, Peter Saraf, Marc Turtletaub, and Ron Yerxa",TRUE,pga-bp.csv
2006,Babel,"Steve Golin, Alejandro González Iñárritu, and Jon Kilik",FALSE,pga-bp.csv
2006,The Departed,Graham King,FALSE,pga-bp.csv
2006,Dreamgirls,Laurence Mark,FALSE,pga-bp.csv
2006,The Queen,"Andy Harries, Christine Langan, and Tracey Seaward",FALSE,pga-bp.csv
2007,No Country for Old Men,"Scott Rudin, Joel Coen, and Ethan Coen",TRUE,pga-bp.csv
2007,The Diving Bell and the Butterfly,Kathleen Kennedy and Jon Kilik,FALSE,pga-bp.csv
2007,Juno,"Lianne Halfon, Mason Novick, and Russell Smith",FALSE,pga-bp.csv
2007,Michael Clayton,"Jennifer Fox, Kerry Orent, and Sydney Pollack",FALSE,pga-bp.csv
2007,There Will Be Blood,"Paul Thomas Anderson, Daniel Lupi, and JoAnne Sellar",FALSE,pga-bp.csv
2008,Slumdog Millionaire,Christian Colson,TRUE,pga-bp.csv
2008,The Curious Case of Benjamin Button,"Kathleen Kennedy, Frank Marshall, and Ceán Chaffin",FALSE,pga-bp.csv
2008,The Dark Knight,"Christopher Nolan, Emma Thomas, and Charles Roven",FALSE,pga-bp.csv
2008,Frost/Nixon,"Ron Howard, Brian Grazer, and Eric Fellner",FALSE,pga-bp.csv
2008,Milk,Bruce Cohen and Dan Jinks,FALSE,pga-bp.csv
2009,The Hurt Locker,"Kathryn Bigelow, Mark Boal, Nicolas Chartier, and Greg Shapiro",TRUE,pga-bp.csv
2009,Avatar,James Cameron and Jon Landau,FALSE,pga-bp.csv
2009,District 9,Peter Jackson and Carolynne Cunningham,FALSE,pga-bp.csv
2009,An Education,Finola Dwyer and Amanda Posey,FALSE,pga-bp.csv
2009,Inglourious Basterds,Lawrence Bender,FALSE,pga-bp.csv
2009,Invictus,"Clint Eastwood, Lori McCreary, Robert Lorenz, and Mace Neufeld",FALSE,pga-bp.csv
2009,Precious,"Lee Daniels, Sarah Siegel-Magness, and Gary Magness",FALSE,pga-bp.csv
2009,Star Trek,J. J. Abrams and Damon Lindelof,FALSE,pga-bp.csv
2009,Up,Jonas Rivera,FALSE,pga-bp.csv
2009,Up in the Air,"Ivan Reitman, Jason Reitman, and Daniel Dubiecki",FALSE,pga-bp.csv
2010,The King's Speech,"Iain Canning, Emile Sherman, and Gareth Unwin",TRUE,pga-bp.csv
2010,127 Hours,Danny Boyle and Christian Colson,FALSE,pga-bp.csv
2010,Black Swan,"Scott Franklin, Mike Medavoy, and Brian Oliver",FALSE,pga-bp.csv
2010,The Fighter,"David Hoberman, Todd Lieberman, and Mark Wahlberg",FALSE,pga-bp.csv
2010,Inception,Christopher Nolan and Emma Thomas,FALSE,pga-bp.csv
2010,The Kids Are All Right,"Gary Gilbert, Jeffrey Levy-Hinte, and Celine Rattray",FALSE,pga-bp.csv
2010,The Social Network,"Dana Brunetti, Ceán Chaffin, Michael De Luca, and Scott Rudin",FALSE,pga-bp.csv
2010,The Town,Basil Iwanyk and Graham King,FALSE,pga-bp.csv
2010,Toy Story 3,Darla K. Anderson,FALSE,pga-bp.csv
2010,True Grit,"Joel Coen, Ethan Coen, and Scott Rudin",FALSE,pga-bp.csv
2011,The Artist,Thomas Langmann,TRUE,pga-bp.csv
2011,Bridesmaids,"Judd Apatow, Barry Mendel, and Clayton Townsend",FALSE,pga-bp.csv
2011,The Descendants,"Jim Burke, Alexander Payne, and Jim Taylor",FALSE,pga-bp.csv
2011,The Girl with the Dragon Tattoo,Ceán Chaffin and Scott Rudin,FALSE,pga-bp.csv
2011,The Help,"Michael Barnathan, Chris Columbus, and Brunson Green",FALSE,pga-bp.csv
2011,Hugo,Graham King and Martin Scorsese,FALSE,pga-bp.csv
2011,The Ides of March,"George Clooney, Grant Heslov, and Brian Oliver",FALSE,pga-bp.csv
2011,Midnight in Paris,Letty Aronson and Stephen Tenenbaum,FALSE,pga-bp.csv
2011,Moneyball,"Michael De Luca, Rachael Horovitz, and Brad Pitt",FALSE,pga-bp.csv
2011,War Horse,Kathleen Kennedy and Steven Spielberg,FALSE,pga-bp.csv
2012,Argo,"Ben Affleck, George Clooney, and Grant Heslov",TRUE,pga-bp.csv
2012,Beasts of the Southern Wild,"Michael Gottwald, Dan Janvey, and Josh Penn",FALSE,pga-bp.csv
2012,Django Unchained,"Reginald Hudlin, Pilar Savone, and Stacey Sher",FALSE,pga-bp.csv
2012,Les Misérables,"Tim Bevan, Eric Fellner, Debra Hayward, and Cameron Mackintosh",FALSE,pga-bp.csv
2012,Life of Pi,"Ang Lee, Gil Netter, and David Womark",FALSE,pga-bp.csv
2012,Lincoln,Kathleen Kennedy and Steven Spielberg,FALSE,pga-bp.csv
2012,Moonrise Kingdom,"Wes Anderson, Jeremy Dawson, Steven Rales, and Scott Rudin",FALSE,pga-bp.csv
2012,Silver Linings Playbook,"Bruce Cohen, Donna Gigliotti, and Jonathan Gordon",FALSE,pga-bp.csv
2012,Skyfall,Barbara Broccoli and Michael G. Wilson,FALSE,pga-bp.csv
2012,Zero Dark Thirty,"Kathryn Bigelow, Mark Boal, and Megan Ellison",FALSE,pga-bp.csv
2013,12 Years a Slave,"Anthony Katagas, Jeremy Kleiner, Steve McQueen, Brad Pitt, and Dede Gardner",TRUE,pga-bp.csv
2013,Gravity,Alfonso Cuarón and David Heyman,FALSE,pga-bp.csv
2013,American Hustle,"Megan Ellison, Jonathan Gordon, Charles Roven, and Richard Suckle",FALSE,pga-bp.csv
2013,Blue Jasmine,Letty Aronson and Stephen Tenenbaum,FALSE,pga-bp.csv
2013,Captain Phillips,"Dana Brunetti, Michael De Luca, and Scott Rudin",FALSE,pga-bp.csv
2013,Dallas Buyers Club,Robbie Brenner and Rachel Winter,FALSE,pga-bp.csv
2013,Her,"Megan Ellison, Spike Jonze, and Vincent Landay",FALSE,pga-bp.csv
2013,Nebraska,Albert Berger and Ron Yerxa,FALSE,pga-bp.csv
2013,Saving Mr. Banks,"Ian Collie, Alison Owen, and Philip Steuer",FALSE,pga-bp.csv
2013,The Wolf of Wall Street,"Riza Aziz, Emma Tillinger Koskoff, and Joey McFarland",FALSE,pga-bp.csv
2014,Birdman,"Alejandro G. Iñárritu, John Lesher, and James W. Skotchdopole",TRUE,pga-bp.csv
2014,American Sniper,"Clint Eastwood, Robert Lorenz, Andrew Lazar, Bradley Cooper, and Peter Morgan",FALSE,pga-bp.csv
2014,Boyhood,Richard Linklater and Cathleen Sutherland,FALSE,pga-bp.csv
2014,Foxcatcher,"Bennett Miller, Megan Ellison, and Jon Kilik",FALSE,pga-bp.csv
2014,Gone Girl,Ceán Chaffin,FALSE,pga-bp.csv
2014,The Grand Budapest Hotel,"Wes Anderson, Jeremy Dawson, Steven Rales, and Scott Rudin",FALSE,pga-bp.csv
2014,The Imitation Game,"Nora Grossman, Ido Ostrowsky, and Teddy Schwarzman",FALSE,pga-bp.csv
2014,Nightcrawler,Jennifer Fox and Tony Gilroy,FALSE,pga-bp.csv
2014,The Theory of Everything,"Tim Bevan, Eric Fellner, Lisa Bruce, and Anthony McCarten",FALSE,pga-bp.csv
2014,Whiplash,"Jason Blum, Helen Estabrook, and David Lancaster",FALSE,pga-bp.csv
2015,The Big Short,"Dede Gardner, Jeremy Kleiner, and Brad Pitt",TRUE,pga-bp.csv
2015,Bridge of Spies,"Steven Spielberg, Marc Platt, and Kristie Macosko Krieger",FALSE,pga-bp.csv
2015,Brooklyn,Finola Dwyer and Amanda Posey,FALSE,pga-bp.csv
2015,Ex Machina,Andrew Macdonald and Allon Reich,FALSE,pga-bp.csv
2015,Mad Max: Fury Road,Doug Mitchell and George Miller,FALSE,pga-bp.csv
2015,The Martian,"Simon Kinberg, Ridley Scott, Michael Schaefer, and Mark Huffam",FALSE,pga-bp.csv
2015,The Revenant,"Arnon Milchan, Steve Golin, Alejandro G. Iñárritu, Mary Parent, and Keith Redmon",FALSE,pga-bp.csv
2015,Sicario,"Basil Iwanyk, Edward L. McDonnell, and Molly Smith",FALSE,pga-bp.csv
2015,Spotlight,"Michael Sugar, Steve Golin, Nicole Rocklin, and Blye Pagon Faust",FALSE,pga-bp.csv
2015,Straight Outta Compton,"Ice Cube, Matt Alvarez, F. Gary Gray, Dr. Dre, and Scott Bernstein",FALSE,pga-bp.csv
2016,La La Land,"Fred Berger, Jordan Horowitz, and Marc Platt",TRUE,pga-bp.csv
2016,Arrival,"Dan Levine, Shawn Levy, Aaron Ryder, and David Linde",FALSE,pga-bp.csv
2016,Deadpool,"Simon Kinberg, Ryan Reynolds, and Lauren Shuler Donner",FALSE,pga-bp.csv
2016,Fences,"Scott Rudin, Denzel Washington, and Todd Black",FALSE,pga-bp.csv
2016,Hacksaw Ridge,Bill Mechanic and David Permut,FALSE,pga-bp.csv
2016,Hell or High Water,Carla Hacken and Julie Yorn,FALSE,pga-bp.csv
2016,Hidden Figures,"Donna Gigliotti, Peter Chernin, Jenno Topping, Pharrell Williams, and Theodore Melfi",FALSE,pga-bp.csv
2016,Lion,"Emile Sherman, Iain Canning, and Angie Fielder",FALSE,pga-bp.csv
2016,Manchester by the Sea,"Matt Damon, Kimberly Steward, Chris Moore, Lauren Beck, and Kevin J. Walsh",FALSE,pga-bp.csv
2016,Moonlight,"Adele Romanski, Dede Gardner, and Jeremy Kleiner",FALSE,pga-bp.csv
2017,The Shape of Water,Guillermo del Toro and J. Miles Dale,TRUE,pga-bp.csv
2017,The Big Sick,Judd Apatow and Barry Mendel,FALSE,pga-bp.csv
2017,Call Me by Your Name,"Peter Spears, Luca Guadagnino, Émilie Georges, and Marco Morabito",FALSE,pga-bp.csv
2017,Dunkirk,Emma Thomas and Christopher Nolan,FALSE,pga-bp.csv
2017,Get Out,"Sean McKittrick, Edward H. Hamm Jr., Jason Blum, and Jordan Peele",FALSE,pga-bp.csv
2017,"I, Tonya","Bryan Unkeless, Steven Rogers, Margot Robbie, and Tom Ackerley",FALSE,pga-bp.csv
2017,Lady Bird,"Scott Rudin, Eli Bush, and Evelyn O'Neill",FALSE,pga-bp.csv
2017,Molly's Game,"Mark Gordon, Amy Pascal, and Matt Jackson",FALSE,pga-bp.csv
2017,The Post,"Amy Pascal, Steven Spielberg, and Kristie Macosko Krieger",FALSE,pga-bp.csv
2017,"Three Billboards Outside Ebbing, Missouri","Graham Broadbent, Pete Czernin, and Martin McDonagh",FALSE,pga-bp.csv
2017,Wonder Woman,"Charles Roven, Richard Suckle, Zack Snyder, and Deborah Snyder",FALSE,pga-bp.csv
2018,Green Book,"Jim Burke, Charles B. Wessler, Brian Hayes Currie, Peter Farrelly, and Nick Vallelonga",TRUE,pga-bp.csv
2018,Black Panther,Kevin Feige,FALSE,pga-bp.csv
2018,BlacKkKlansman,"Sean McKittrick, Jason Blum, Raymond Mansfield, Jordan Peele, and Spike Lee",FALSE,pga-bp.csv
2018,Bohemian Rhapsody,Graham King,FALSE,pga-bp.csv
2018,Crazy Rich Asians,"Nina Jacobson, Brad Simpson, and John Penotti",FALSE,pga-bp.csv
2018,The Favourite,"Ceci Dempsey, Ed Guiney, Lee Magiday, and Yorgos Lanthimos",FALSE,pga-bp.csv
2018,A Quiet Place,"Michael Bay, Andrew Form, and Bradley Fuller",FALSE,pga-bp.csv
2018,Roma,Gabriela Rodríguez and Alfonso Cuarón,FALSE,pga-bp.csv
2018,A Star Is Born,"Bill Gerber, Bradley Cooper, and Lynette Howell Taylor",FALSE,pga-bp.csv
2018,Vice,"Dede Gardner, Jeremy Kleiner, Kevin J. Messick, and Adam McKay",FALSE,pga-bp.csv
2019,1917,"Sam Mendes, Pippa Harris, Jayne-Ann Tenggren, and Callum McDougall",TRUE,pga-bp.csv
2019,Ford v Ferrari,"Peter Chernin, Jenno Topping, and James Mangold",FALSE,pga-bp.csv
2019,The Irishman,"Jane Rosenthal, Robert De Niro, Emma Tillinger Koskoff, and Martin Scorsese",FALSE,pga-bp.csv
2019,Jojo Rabbit,Carthew Neal and Taika Waititi,FALSE,pga-bp.csv
2019,Joker,"Todd Phillips, Bradley Cooper, and Emma Tillinger Koskoff",FALSE,pga-bp.csv
2019,Knives Out,Rian Johnson and Ram Bergman,FALSE,pga-bp.csv
2019,Little Women,Amy Pascal,FALSE,pga-bp.csv
2019,Marriage Story,Noah Baumbach and David Heyman,FALSE,pga-bp.csv
2019,Once Upon a Time in Hollywood,"David Heyman, Shannon McIntosh, and Quentin Tarantino",FALSE,pga-bp.csv
2019,Parasite,Kwak Sin-ae and Bong Joon-ho,FALSE,pga-bp.csv
2020,Nomadland,"Frances McDormand, Peter Spears, Mollye Asher, Dan Janvey, and Chloé Zhao",TRUE,pga-bp.csv
2020,Borat Subsequent Moviefilm,"Sacha Baron Cohen, Monica Levinson, and Anthony Hines",FALSE,pga-bp.csv
2020,Judas and the Black Messiah,"Charles D. King, Ryan Coogler, and Shaka King",FALSE,pga-bp.csv
2020,Ma Rainey's Black Bottom,Denzel Washington and Todd Black,FALSE,pga-bp.csv
2020,Mank,"Ceán Chaffin, Eric Roth, and Douglas Urbanski",FALSE,pga-bp.csv
2020,Minari,Christina Oh,FALSE,pga-bp.csv
2020,One Night in Miami...,"Jess Wu Calder, Keith Calder, and Jody Klein",FALSE,pga-bp.csv
2020,Promising Young Woman,"Josey McNamara, Ben Browning, Ashley Fox,  Tom Ackerley, and Emerald Fennell",FALSE,pga-bp.csv
2020,Sound of Metal,Bert Hamelinck and Sacha Ben Harroche,FALSE,pga-bp.csv
2020,The Trial of the Chicago 7,Marc Platt and Stuart Besser,FALSE,pga-bp.csv
2021,CODA,"Fabrice Gianfermi, Philippe Rousselet, and Patrick Wachsberger",TRUE,pga-bp.csv
2021,Being the Ricardos,Todd Black,FALSE,pga-bp.csv
2021,Belfast,"Laura Berwick, Kenneth Branagh, Becca Kovacik, and Tamar Thomas",FALSE,pga-bp.csv
2021,Don't Look Up,Adam McKay and Kevin Messick,FALSE,pga-bp.csv
2021,Dune,"Mary Parent, Denis Villeneuve, and Cale Boyter",FALSE,pga-bp.csv
2021,King Richard,"Tim White, Trevor White, and Will Smith",FALSE,pga-bp.csv
2021,Licorice Pizza,"Sara Murphy, Paul Thomas Anderson, and Adam Somner",FALSE,pga-bp.csv
2021,The Power of the Dog,"Jane Campion, Tanya Seghatchian, Emile Sherman, Iain Canning, and Roger Frappier",FALSE,pga-bp.csv
2021,"tick, tick... BOOM!",Julie Oh and Lin-Manuel Miranda,FALSE,pga-bp.csv
2021,West Side Story,Steven Spielberg and Kristie Macosko Krieger,FALSE,pga-bp.csv
2022,Everything Everywhere All at Once,"Jonathan Wang, Dan Kwan, and Daniel Scheinert",TRUE,pga-bp.csv
2022,Avatar: The Way of Water,Jon Landau and James Cameron,FALSE,pga-bp.csv
2022,The Banshees of Inisherin,"Graham Broadbent, Pete Czernin, and Martin McDonagh",FALSE,pga-bp.csv
2022,Black Panther: Wakanda Forever,Kevin Feige and Nate Moore,FALSE,pga-bp.csv
2022,Elvis,"Baz Luhrmann, Catherine Martin, Gail Berman, Schuyler Weiss, and Patrick McCormick",FALSE,pga-bp.csv
2022,The Fabelmans,"Steven Spielberg, Kristie Macosko Krieger, and Tony Kushner",FALSE,pga-bp.csv
2022,Glass Onion: A Knives Out Mystery,Ram Bergman and Rian Johnson,FALSE,pga-bp.csv
2022,Tár,"Todd Field, Alexandra Milchan, and Scott Lambert",FALSE,pga-bp.csv
2022,Top Gun: Maverick,"Jerry Bruckheimer, Tom Cruise, Christopher McQuarrie, and David Ellison",FALSE,pga-bp.csv
2022,The Whale,"Jeremy Dawson, Ari Handel, and Darren Aronofsky",FALSE,pga-bp.csv
2023,Oppenheimer,"Emma Thomas, Charles Roven and Christopher Nolan",TRUE,pga-bp.csv
2023,American Fiction,"Ben LeClair, Nikos Karamigios, Cord Jefferson, and Jermaine Johnson",FALSE,pga-bp.csv
2023,Anatomy of a Fall,Marie-Ange Luciani and David Thion,FALSE,pga-bp.csv
2023,Barbie,"David Heyman, Margot Robbie, Tom Ackerley, and Robbie Brenner",FALSE,pga-bp.csv
2023,The Holdovers,Mark Johnson,FALSE,pga-bp.csv
2023,Killers of the Flower Moon,"Dan Friedkin, Bradley Thomas, Martin Scorsese, and Daniel Lupi",FALSE,pga-bp.csv
2023,Maestro,"Bradley Cooper, Steven Spielberg, Fred Berner, Amy Durning, and Kristie Macosko Krieger",FALSE,pga-bp.csv
2023,Past Lives,"David Hinojosa, Christine Vachon, and Pamela Koffler",FALSE,pga-bp.csv
2023,Poor Things,"Ed Guiney, Andrew Lowe, Yorgos Lanthimos, and Emma Stone",FALSE,pga-bp.csv
2023,The Zone of Interest,James Wilson,FALSE,pga-bp.csv
2024,Anora,"Alex Coco, Samantha Quan and Sean Baker",TRUE,pga-bp.csv
2024,The Brutalist,"Brady Corbet, D.J. Gugenheim, Brian Young, Andrew Morrison and Nick Gordon",FALSE,pga-bp.csv
2024,A Complete Unknown,"James Mangold, Alex Heineman and Fred Berger",FALSE,pga-bp.csv
2024,Conclave,"Tessa Ross, Juliette Howell and Michael A. Jackman",FALSE,pga-bp.csv
2024,Dune: Part Two,"Mary Parent, Cale Boyter, Tanya Lapointe and Denis Villeneuve",FALSE,pga-bp.csv
2024,Emilia Pérez,Jacques Audiard and Pascal Caucheteux,FALSE,pga-bp.csv
2024,A Real Pain,Jesse Eisenberg and Ali Herting,FALSE,pga-bp.csv
2024,September 5,"Philipp Trauer, Thomas Wöbke, Tim Fehlbaum, John Ira Palmer and John Wildermuth",FALSE,pga-bp.csv
2024,The Substance,"Coralie Fargeat, Tim Bevan and Eric Fellner",FALSE,pga-bp.csv
2024,Wicked,Marc Platt,FALSE,pga-bp.csv
1995,Apollo 13,"Kevin Bacon, Tom Hanks, Ed Harris, Bill Paxton, Kathleen Quinlan, Gary Sinise",TRUE,sag-bp.csv
1995,Get Shorty,"Danny DeVito, Dennis Farina, James Gandolfini, Gene Hackman, Delroy Lindo, David Paymer, Rene Russo, John Travolta",FALSE,sag-bp.csv
1995,How to Make an American Quilt,"Maya Angelou, Anne Bancroft, Ellen Burstyn, Samantha Mathis, Kate Nelligan, Winona Ryder, Jean Simmons, Lois Smith, Alfre Woodard",FALSE,sag-bp.csv
1995,Nixon,"Joan Allen, Brian Bedford, Powers Boothe, Kevin Dunn, Fyvush Finkel, Annabeth Gish, Tony Goldwyn, Larry Hagman, Ed Harris, Edward Herrmann, Anthony Hopkins, Bob Hoskins, Madeline Kahn, E. G. Marshall, David Paymer, David Hyde Pierce, Paul Sorvino, Mary Steenburgen, J. T. Walsh, James Woods",FALSE,sag-bp.csv
1995,Sense and Sensibility,"Hugh Grant, Alan Rickman, Emma Thompson, Kate Winslet",FALSE,sag-bp.csv
1996,The Birdcage,"Hank Azaria, Christine Baranski, Dan Futterman, Gene Hackman, Nathan Lane, Dianne Wiest, Robin Williams",TRUE,sag-bp.csv
1996,The English Patient,"Naveen Andrews, Juliette Binoche, Willem Dafoe, Ralph Fiennes, Colin Firth, Jürgen Prochnow, Kristin Scott Thomas, Julian Wadham",FALSE,sag-bp.csv
1996,Marvin's Room,"Hume Cronyn, Robert De Niro, Leonardo DiCaprio, Dan Hedaya, Diane Keaton, Hal Scardino, Meryl Streep, Gwen Verdon",FALSE,sag-bp.csv
1996,Shine,"John Gielgud, Armin Mueller-Stahl, Lynn Redgrave, Geoffrey Rush, Noah Taylor, Googie Withers",FALSE,sag-bp.csv
1996,Sling Blade,"Lucas Black, Natalie Canerday, Robert Duvall, James Hampton, John Ritter, Billy Bob Thornton, J. T. Walsh, Dwight Yoakam",FALSE,sag-bp.csv
1997,The Full Monty,"Mark Addy, Paul Barber, Robert Carlyle, Deirdre Costello, Steve Huison, Bruce Jones, Lesley Sharp, William Snape, Hugo Speer, Tom Wilkinson, Emily Woof",TRUE,sag-bp.csv
1997,Boogie Nights,"Don Cheadle, Heather Graham, Luis Guzmán, Philip Baker Hall, Philip Seymour Hoffman, Thomas Jane, Ricky Jay, William H. Macy, Alfred Molina, Julianne Moore, Nicole Ari Parker, John C. Reilly, Burt Reynolds, Robert Ridgely, Mark Wahlberg, Melora Walters",FALSE,sag-bp.csv
1997,Good Will Hunting,"Ben Affleck, Matt Damon, Minnie Driver, Stellan Skarsgård, Robin Williams",FALSE,sag-bp.csv
1997,L.A. Confidential,"Kim Basinger, James Cromwell, Russell Crowe, Danny DeVito, Guy Pearce, Kevin Spacey, David Strathairn",FALSE,sag-bp.csv
1997,Titanic,"Suzy Amis, Kathy Bates, Leonardo DiCaprio, Frances Fisher, Bernard Fox, Victor Garber, Bernard Hill, Jonathan Hyde, Danny Nucci, Bill Paxton, Gloria Stuart, David Warner, Kate Winslet, Billy Zane",FALSE,sag-bp.csv
1998,Shakespeare in Love,"Ben Affleck, Simon Callow, Jim Carter, Martin Clunes, Judi Dench, Joseph Fiennes, Colin Firth, Gwyneth Paltrow, Geoffrey Rush, Antony Sher, Imelda Staunton, Tom Wilkinson",TRUE,sag-bp.csv
1998,Life Is Beautiful,"Roberto Benigni, Nicoletta Braschi, Horst Buchholz, Sergio Bini Bustric, Giorgio Cantarini, Giustino Durano, Amerigo Fontani, Giuliana Lojodice, Marisa Paredes",FALSE,sag-bp.csv
1998,Little Voice,"Annette Badland, Brenda Blethyn, Jim Broadbent, Michael Caine, Jane Horrocks, Philip Jackson, Ewan McGregor",FALSE,sag-bp.csv
1998,Saving Private Ryan,"Edward Burns, Matt Damon, Jeremy Davies, Vin Diesel, Adam Goldberg, Tom Hanks, Barry Pepper, Giovanni Ribisi, Tom Sizemore",FALSE,sag-bp.csv
1998,Waking Ned,"Ian Bannen, Fionnula Flanagan, David Kelly, Susan Lynch, James Nesbitt",FALSE,sag-bp.csv
1999,American Beauty,"Annette Bening, Wes Bentley, Thora Birch, Chris Cooper, Peter Gallagher, Allison Janney, Kevin Spacey, Mena Suvari",TRUE,sag-bp.csv
1999,Being John Malkovich,"Orson Bean, John Cusack, Cameron Diaz, Catherine Keener, John Malkovich, Mary Kay Place, Charlie Sheen",FALSE,sag-bp.csv
1999,The Cider House Rules,"Jane Alexander, Erykah Badu, Kathy Baker, Michael Caine, Delroy Lindo, Tobey Maguire, Kate Nelligan, Paul Rudd, Charlize Theron",FALSE,sag-bp.csv
